Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16000,,50838,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,169000,,444352,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,434,Libya,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,79715,,367437,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,5679,,15280,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,164,,421,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,50000,,143045,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3590,,28470,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1132070,,2658006,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,3526942,,2547131,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,562,Niger,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,232000,,724803,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,150000,,411317,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2700,,8894,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,608,Philippines,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,24000,,23213,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,100407,,218112,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,249306,,90781,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,21742,,69456,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1034,,3801,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,32000,,94374,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,110944,,262936,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,24000,,54703,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,13,,53,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,363731,,838917,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,30892,,93908,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,740,Suriname,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,16000,,42968,,,0
HS,2015,201505,May 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,140028,,358819,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,80,,569,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1628,,16713,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,117573,,338823,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,792,Turkey,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,2213,,37883,,,0
HS,2015,201505,May 2015,4,0,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,0402,"Milk and cream, concentrated or sweetened",0,,,,,,1588,,5676,,,0
